2024-07-23T16:24:27.305998Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067377,"a":1709025678,"s":"ETHUSDT","p":"3474.87","q":"0.022","f":4229210908,"l":4229210908,"T":1721723067373,"m":false}}
2024-07-23T16:24:27.306003Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067377,"a":1709025679,"s":"ETHUSDT","p":"3474.88","q":"0.734","f":4229210909,"l":4229210910,"T":1721723067373,"m":false}}
2024-07-23T16:24:27.306008Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067377,"a":1709025680,"s":"ETHUSDT","p":"3474.89","q":"0.017","f":4229210911,"l":4229210911,"T":1721723067373,"m":false}}
2024-07-23T16:24:27.306013Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067377,"a":1709025681,"s":"ETHUSDT","p":"3474.90","q":"6.857","f":4229210912,"l":4229210917,"T":1721723067373,"m":false}}
2024-07-23T16:24:27.306018Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067377,"a":1709025682,"s":"ETHUSDT","p":"3474.91","q":"0.190","f":4229210918,"l":4229210920,"T":1721723067373,"m":false}}
2024-07-23T16:24:27.306023Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067377,"a":1709025683,"s":"ETHUSDT","p":"3474.92","q":"0.687","f":4229210921,"l":4229210925,"T":1721723067373,"m":false}}
2024-07-23T16:24:27.306028Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067377,"a":1709025684,"s":"ETHUSDT","p":"3474.94","q":"0.103","f":4229210926,"l":4229210928,"T":1721723067373,"m":false}}
2024-07-23T16:24:27.306033Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067377,"a":1709025685,"s":"ETHUSDT","p":"3474.95","q":"0.519","f":4229210929,"l":4229210930,"T":1721723067373,"m":false}}
2024-07-23T16:24:27.306039Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067377,"a":1709025686,"s":"ETHUSDT","p":"3474.96","q":"16.496","f":4229210931,"l":4229210938,"T":1721723067373,"m":false}}
2024-07-23T16:24:27.306043Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067377,"a":1709025687,"s":"ETHUSDT","p":"3474.97","q":"4.998","f":4229210939,"l":4229210941,"T":1721723067373,"m":false}}
